record_id,cccd_so,ho_va_ten,ngay_sinh,gioi_tinh,sdt_chinh,dia_chi_cu_tru,tinh_thanh,quoc_tich,ref_ext,so_phu,pid,tinh_trang_hn,trinh_do_hv,nghe_nghiep,noi_sinh,so_nguoi_phu_thuoc,ngay_cap_cccd,dan_toc,created_at
CIT-499344,048000322513,Vũ Minh Giang,2000-10-18,Nam,0886758400,"223 Lê Văn Sỹ, Phường Hải Tân, TP. Hải Dương, Hải Dương",Nghệ An,Việt Nam,vu.minh.giang780@protonmail.com,0943973148,048000322513,Độc thân,Cao đẳng,Bác sĩ,Quảng Ninh,4,2017-07-02,H'Mông,2022-11-14
CIT-247437,031262250678,Ngô Đức Sơn,1962-09-19,Nữ,0831476678,"176 Phạm Văn Đồng, Phường Lái Thiêu, Huyện Thuận An, Bình Dương",Hưng Yên,Việt Nam,ngo.duc.son269@hotmail.com,0353776586,031262250678,Đã kết hôn,Cao đẳng,Giáo viên,Hà Nội,4,2016-02-12,Khmer,2023-12-27
CIT-441603,074084857480,Đỗ Thành Yến,1984-01-22,Nam,0814953492,"243 Trường Chinh, Xã Mỹ Đức, Huyện Châu Phú, An Giang",Đồng Nai,Việt Nam,do.thanh.yen926@protonmail.com,0345348813,074084857480,Ly hôn,Thạc sĩ,Giáo viên,Kiên Giang,5,2023-09-18,H'Mông,2022-05-16
CIT-257063,077073426181,Hồ Minh Giang,1973-04-14,Nam,0837863705,"180 Nguyễn Trãi, Phường Lạch Tray, Quận Ngô Quyền, Hải Phòng",Thừa Thiên Huế,Việt Nam,ho.minh.giang816@yahoo.com,0971986754,077073426181,Đã kết hôn,Đại học,Nhân viên văn phòng,Ninh Bình,5,2019-05-20,Tày,2023-08-19
CIT-778021,026000896259,Đỗ Bảo Dũng,2000-06-07,Nữ,0968623790,"383 Điện Biên Phủ, Xã An Đồng, Huyện An Dương, Hải Phòng",Bắc Ninh,Việt Nam,do.bao.dung148@yahoo.com,0937947124,026000896259,Ly hôn,Cao đẳng,Nông dân,Ninh Bình,5,2016-03-06,Nùng,2023-06-15
CIT-569546,077182804803,Trần Hữu An,1982-12-27,Nữ,0858593694,"179 Nguyễn Văn Cừ, Phường Đình Bảng, TP. Từ Sơn, Bắc Ninh",Cần Thơ,Việt Nam,tran.huu.an19@outlook.com,0934192903,077182804803,Đã kết hôn,Thạc sĩ,Kế toán,Nghệ An,2,2024-06-30,H'Mông,2023-02-17
CIT-406199,012182102858,Huỳnh Phương Lan,1982-03-23,Nữ,0791889811,"312 Phan Đình Phùng, Phường Tân Phong, TP. Biên Hòa, Đồng Nai",An Giang,Việt Nam,huynh.phuong.lan826@gmail.com,0813880879,012182102858,Góa,Cao đẳng,Bác sĩ,Thái Nguyên,0,2015-07-23,Tày,2024-04-06
CIT-377035,048202500234,Huỳnh Ngọc Mai,2002-04-12,Nữ,0767640578,"167 Lý Thường Kiệt, Phường Trung Sơn, TP. Sầm Sơn, Thanh Hóa",Hải Phòng,Việt Nam,huynh.ngoc.mai17@protonmail.com,0795997694,048202500234,Độc thân,Cao đẳng,Nông dân,Thừa Thiên Huế,2,2023-10-02,Kinh,2023-03-10
CIT-742828,022286953976,Ngô Xuân Việt,1986-03-31,Nữ,0828976768,"318 Phan Đình Phùng, Phường Cẩm Tây, TP. Cẩm Phả, Quảng Ninh",Thanh Hóa,Việt Nam,ngo.xuan.viet820@gmail.com,0855883111,022286953976,Đã kết hôn,Thạc sĩ,Bác sĩ,Nghệ An,3,2024-06-24,Kinh,2024-12-12
CIT-600827,017399770297,Đặng Hữu Uyên,1999-12-31,Nam,0374498457,"212 Cách Mạng Tháng 8, Phường Hưng Bình, TP. Vinh, Nghệ An",Thừa Thiên Huế,Việt Nam,dang.huu.uyen191@yahoo.com,0398677108,017399770297,Góa,Đại học,Lập trình viên,Đà Nẵng,2,2017-12-22,Mường,2024-09-08
CIT-334720,027294236532,Hồ Đức An,1994-06-14,Nữ,0908656601,"71 Điện Biên Phủ, Thị trấn An Dương, Huyện An Dương, Hải Phòng",Thanh Hóa,Việt Nam,ho.duc.an812@hotmail.com,0797868469,027294236532,Độc thân,Thạc sĩ,Kế toán,TP. Hồ Chí Minh,0,2020-03-22,Khmer,2024-12-22
CIT-624408,064069496908,Lê Minh Xuân,1969-09-11,Nữ,0777123457,"39 Đinh Tiên Hoàng, Phường Lê Mao, TP. Vinh, Nghệ An",An Giang,Việt Nam,le.minh.xuan568@gmail.com,0903381902,064069496908,Góa,Tiến sĩ,Nông dân,Đồng Nai,3,2017-06-19,Thái,2022-08-28
CIT-413403,068397222507,Lý Văn Nam,1997-11-23,Nữ,0929779870,"318 Hoàng Diệu, Phường Hiến Nam, TP. Hưng Yên, Hưng Yên",Thừa Thiên Huế,Việt Nam,ly.van.nam468@protonmail.com,0594927365,068397222507,Góa,Trung học phổ thông,Kinh doanh tự do,Nghệ An,1,2023-03-14,Nùng,2022-03-25
CIT-512806,089199597172,Đặng Thùy Toàn,1999-10-22,Nữ,0788161806,"119 Tô Hiến Thành, Phường Suối Tre, TP. Long Khánh, Đồng Nai",Thanh Hóa,Việt Nam,dang.thuy.toan236@hotmail.com,0568971050,089199597172,Đã kết hôn,Thạc sĩ,Kỹ sư,Hà Nội,3,2019-01-19,Thái,2022-01-23
CIT-305257,027085743797,Hoàng Văn Uyên,1985-01-25,Nam,0352639543,"470 Lý Thường Kiệt, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",Kiên Giang,Việt Nam,hoang.van.uyen5@outlook.com,0329342975,027085743797,Góa,Tiến sĩ,Nông dân,Kiên Giang,5,2019-07-05,Kinh,2024-11-23
CIT-373648,008391447104,Lê Quốc Phúc,1991-09-05,Nam,0591061494,"88 Hai Bà Trưng, Phường Tân An, Quận Ninh Kiều, Cần Thơ",Hải Dương,Việt Nam,le.quoc.phuc862@outlook.com,0932399145,008391447104,Góa,Đại học,Giáo viên,Đồng Nai,5,2024-04-12,Thái,2024-06-05
CIT-953915,038298522053,Phan Anh Hà,1998-02-05,Nam,0844664018,"101 Nguyễn Văn Cừ, Xã Bình Trị, Huyện Kiên Lương, Kiên Giang",Bình Dương,Việt Nam,phan.anh.ha993@protonmail.com,0811424343,038298522053,Độc thân,Cao đẳng,Kinh doanh tự do,Đà Nẵng,3,2019-07-18,H'Mông,2023-06-06
CIT-565818,044280175617,Bùi Bảo Nam,1980-02-01,Nam,0855393349,"370 Phan Đình Phùng, Xã Bình Hưng, Huyện Bình Chánh, TP. Hồ Chí Minh",Hải Dương,Việt Nam,bui.bao.nam159@gmail.com,0568270248,044280175617,Ly hôn,Thạc sĩ,Nhân viên văn phòng,Cần Thơ,4,2019-08-19,Mường,2023-05-30
CIT-550274,060082735743,Lý Thùy Dũng,1982-06-22,Nữ,0349222800,"372 Lê Lợi, Xã Hùng Sơn, Huyện Đại Từ, Thái Nguyên",Hà Nội,Việt Nam,ly.thuy.dung940@outlook.com,0978883103,060082735743,Góa,Thạc sĩ,Kỹ sư,TP. Hồ Chí Minh,1,2016-10-17,Kinh,2022-02-20
CIT-910520,070390322914,Đỗ Trung Lan,1990-11-26,Nam,0779583656,"176 Phan Đình Phùng, Phường Phú Cường, TP. Thủ Dầu Một, Bình Dương",Bình Dương,Việt Nam,do.trung.lan31@protonmail.com,0842701751,070390322914,Đã kết hôn,Đại học,Nhân viên văn phòng,Thanh Hóa,1,2022-02-07,Nùng,2022-08-11
CIT-778122,036267852537,Lê Ngọc An,1967-08-06,Nam,0812776895,"171 Nguyễn Trãi, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng",Ninh Bình,Việt Nam,le.ngoc.an338@hotmail.com,0388459906,036267852537,Góa,Đại học,Kinh doanh tự do,Kiên Giang,1,2019-09-24,Thái,2023-10-25
CIT-254681,089189427410,Nguyễn Xuân Tuấn,1989-05-14,Nữ,0899238355,"365 Đinh Tiên Hoàng, Phường Tân An, Quận Ninh Kiều, Cần Thơ",Hải Dương,Việt Nam,nguyen.xuan.tuan876@gmail.com,0912697154,089189427410,Ly hôn,Cao đẳng,Bác sĩ,An Giang,4,2019-02-08,Khmer,2023-08-17
CIT-726723,058089434678,Vũ Văn Tuấn,1989-07-23,Nam,0564741828,"133 Hoàng Diệu, Phường Tân Phong, TP. Biên Hòa, Đồng Nai",TP. Hồ Chí Minh,Việt Nam,vu.van.tuan99@gmail.com,0788083573,058089434678,Ly hôn,Thạc sĩ,Nông dân,TP. Hồ Chí Minh,3,2022-12-19,Khmer,2024-12-16
CIT-727880,093084198582,Vũ Bảo Mai,1984-03-04,Nam,0588727693,"173 Bà Triệu, Xã Bắc Sơn, Huyện Trảng Bom, Đồng Nai",Kiên Giang,Việt Nam,vu.bao.mai341@gmail.com,0864561255,093084198582,Ly hôn,Cao đẳng,Công nhân,TP. Hồ Chí Minh,1,2021-05-17,Nùng,2024-08-05
CIT-132010,024069909289,Hồ Phương Sơn,1969-02-09,Nữ,0375298152,"374 Tô Hiến Thành, Phường Hà Khánh, TP. Hạ Long, Quảng Ninh",Hải Dương,Việt Nam,ho.phuong.son127@gmail.com,0813236451,024069909289,Đã kết hôn,Cao đẳng,Kỹ sư,TP. Hồ Chí Minh,5,2024-10-07,Nùng,2024-03-03
CIT-334040,070167984324,Huỳnh Bảo Nga,1967-10-22,Nữ,0989789234,"153 Hai Bà Trưng, Phường Hòa Hiệp Bắc, Quận Liên Chiểu, Đà Nẵng",Đà Nẵng,Việt Nam,huynh.bao.nga921@hotmail.com,0945742281,070167984324,Góa,Thạc sĩ,Nhân viên văn phòng,Đồng Nai,1,2016-11-23,Nùng,2023-10-11
CIT-540146,011271925465,Trần Ngọc Uyên,1971-03-25,Nam,0964185715,"116 Lý Thường Kiệt, Phường Nam Dương, Quận Hải Châu, Đà Nẵng",Hải Phòng,Việt Nam,tran.ngoc.uyen587@yahoo.com,0818947402,011271925465,Góa,Trung học phổ thông,Công nhân,Bắc Ninh,0,2017-07-24,Thái,2023-02-23
CIT-384055,034394546006,Hồ Văn Bình,1994-06-29,Nam,0943618063,"29 Cách Mạng Tháng 8, Phường Hố Nai, TP. Biên Hòa, Đồng Nai",Đồng Nai,Việt Nam,ho.van.binh270@gmail.com,0784054352,034394546006,Góa,Cao đẳng,Kỹ sư,Hải Phòng,2,2015-08-13,Khmer,2022-09-27
CIT-179200,004169151610,Lê Hữu Tâm,1969-01-24,Nam,0778795495,"404 Lê Lợi, Phường Láng Hạ, Quận Đống Đa, Hà Nội",Quảng Ninh,Việt Nam,le.huu.tam996@gmail.com,0983757622,004169151610,Ly hôn,Cao đẳng,Kỹ sư,Nghệ An,1,2020-08-25,Mường,2023-01-20
CIT-222510,014265866402,Ngô Thành Mai,1965-07-16,Nữ,0586635504,"256 Tô Hiến Thành, Xã Việt Hưng, Huyện Văn Lâm, Hưng Yên",Thái Nguyên,Việt Nam,ngo.thanh.mai389@gmail.com,0588933041,014265866402,Góa,Cao đẳng,Lập trình viên,Kiên Giang,3,2024-02-21,Mường,2024-01-11
CIT-528059,014064979827,Hồ Anh Yến,1964-04-15,Nữ,0853649671,"357 Tô Hiến Thành, Phường Lạch Tray, Quận Ngô Quyền, Hải Phòng",Hưng Yên,Việt Nam,ho.anh.yen81@outlook.com,0396606720,014064979827,Góa,Thạc sĩ,Công nhân,Kiên Giang,5,2018-10-14,Khmer,2024-06-27
CIT-969583,008072992041,Ngô Thị Hùng,1972-01-11,Nam,0589999279,"139 Hai Bà Trưng, Phường Mỹ Bình, TP. Long Xuyên, An Giang",Quảng Ninh,Việt Nam,ngo.thi.hung642@yahoo.com,0818565949,008072992041,Góa,Đại học,Nhân viên văn phòng,Hải Dương,2,2015-06-26,H'Mông,2024-10-23
CIT-639247,051284629793,Huỳnh Quốc Linh,1984-04-03,Nam,0901843910,"264 Lê Văn Sỹ, Phường Lê Thanh Nghị, TP. Hải Dương, Hải Dương",Kiên Giang,Việt Nam,huynh.quoc.linh637@protonmail.com,0845696840,051284629793,Độc thân,Thạc sĩ,Kỹ sư,Cần Thơ,3,2021-07-02,H'Mông,2022-03-13
CIT-812577,031086362153,Bùi Thanh Nam,1986-09-27,Nam,0389831121,"408 Hoàng Văn Thụ, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Thừa Thiên Huế,Việt Nam,bui.thanh.nam199@gmail.com,0376531753,031086362153,Đã kết hôn,Trung học phổ thông,Bác sĩ,Thái Nguyên,1,2017-04-10,Mường,2024-08-10
CIT-243351,056366606360,Vũ Văn Nam,1966-04-30,Nữ,0786160334,"480 Điện Biên Phủ, Xã An Đồng, Huyện An Dương, Hải Phòng",Hải Phòng,Việt Nam,vu.van.nam147@hotmail.com,0785170544,056366606360,Đã kết hôn,Đại học,Nông dân,Kiên Giang,4,2023-10-07,Thái,2022-02-05
CIT-285944,019378288638,Hoàng Phương Châu,1978-12-13,Nam,0383159037,"431 Phan Đình Phùng, Phường Cầu Tre, Quận Ngô Quyền, Hải Phòng",Hải Dương,Việt Nam,hoang.phuong.chau318@protonmail.com,0881258050,019378288638,Đã kết hôn,Đại học,Kinh doanh tự do,Đà Nẵng,0,2022-08-11,Nùng,2022-05-25
CIT-207258,089064518790,Phan Xuân Thảo,1964-03-13,Nam,0979130294,"482 Tô Hiến Thành, Phường Tân Phong, TP. Biên Hòa, Đồng Nai",Hưng Yên,Việt Nam,phan.xuan.thao723@hotmail.com,0911174629,089064518790,Góa,Cao đẳng,Công nhân,Bình Dương,0,2018-06-14,Kinh,2023-05-14
CIT-418134,031095297567,Đỗ Đức Việt,1995-05-18,Nam,0383654227,"489 Nam Kỳ Khởi Nghĩa, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",Quảng Ninh,Việt Nam,do.duc.viet205@outlook.com,0365595188,031095297567,Ly hôn,Đại học,Kỹ sư,Đà Nẵng,1,2021-09-23,Kinh,2023-05-30
CIT-545481,096383562187,Phạm Thị Hà,1983-09-22,Nữ,0968358999,"205 Tô Hiến Thành, Phường Trung Sơn, TP. Tam Điệp, Ninh Bình",An Giang,Việt Nam,pham.thi.ha392@yahoo.com,0773528325,096383562187,Độc thân,Tiến sĩ,Lập trình viên,An Giang,5,2016-01-23,Mường,2024-11-05
CIT-650642,089063721206,Dương Quốc Hùng,1963-10-31,Nữ,0342128128,"476 Lê Văn Sỹ, Phường Sao Đỏ, TP. Chí Linh, Hải Dương",Đồng Nai,Việt Nam,duong.quoc.hung803@yahoo.com,0974832347,089063721206,Đã kết hôn,Đại học,Kinh doanh tự do,Thừa Thiên Huế,4,2023-10-02,Tày,2022-07-02
CIT-130213,017272809124,Hoàng Ngọc Nga,1972-07-26,Nam,0793371588,"320 Nam Kỳ Khởi Nghĩa, Xã Long Châu, Huyện Yên Phong, Bắc Ninh",Nghệ An,Việt Nam,hoang.ngoc.nga998@outlook.com,0984573004,017272809124,Đã kết hôn,Cao đẳng,Công nhân,Bình Dương,2,2024-09-12,Khmer,2022-12-04
CIT-420628,025163144953,Bùi Đức Uyên,1963-11-22,Nam,0912206595,"207 Nguyễn Huệ, Phường Núi Sam, TP. Châu Đốc, An Giang",Ninh Bình,Việt Nam,bui.duc.uyen603@yahoo.com,0945232747,025163144953,Ly hôn,Trung học phổ thông,Nhân viên văn phòng,Nghệ An,4,2019-01-08,Nùng,2024-12-08
CIT-711317,086300772526,Lê Anh Châu,2000-08-29,Nam,0765639310,"80 Phan Đình Phùng, Xã Hùng Sơn, Huyện Đại Từ, Thái Nguyên",Kiên Giang,Việt Nam,le.anh.chau190@hotmail.com,0913839144,086300772526,Độc thân,Tiến sĩ,Công nhân,Bắc Ninh,3,2019-11-21,Kinh,2023-09-06
CIT-402641,015273113829,Hồ Thành Bình,1973-05-03,Nam,0926286521,"37 Cách Mạng Tháng 8, Phường Ngọc Trạo, TP. Thanh Hóa, Thanh Hóa",TP. Hồ Chí Minh,Việt Nam,ho.thanh.binh414@hotmail.com,0791446922,015273113829,Độc thân,Thạc sĩ,Bác sĩ,Hải Dương,3,2019-05-31,Mường,2022-01-21
CIT-837287,008169646684,Lý Quốc Xuân,1969-10-10,Nữ,0778754525,"195 Tô Hiến Thành, Phường Văn An, TP. Chí Linh, Hải Dương",Thái Nguyên,Việt Nam,ly.quoc.xuan484@outlook.com,0706119210,008169646684,Đã kết hôn,Đại học,Bác sĩ,Đồng Nai,4,2018-07-01,H'Mông,2022-05-28
CIT-923106,048389807805,Lê Xuân Thảo,1989-12-03,Nam,0569466916,"82 Nguyễn Trãi, Phường Bình Thủy, Quận Bình Thủy, Cần Thơ",Kiên Giang,Việt Nam,le.xuan.thao460@protonmail.com,0839472672,048389807805,Độc thân,Tiến sĩ,Lập trình viên,TP. Hồ Chí Minh,3,2022-12-05,Khmer,2022-09-07
CIT-111207,038075758494,Lê Xuân Quân,1975-07-26,Nữ,0348136853,"166 Lê Văn Sỹ, Phường Tân Hiệp, TP. Biên Hòa, Đồng Nai",Thanh Hóa,Việt Nam,le.xuan.quan534@gmail.com,0337348953,038075758494,Đã kết hôn,Đại học,Công nhân,Đà Nẵng,3,2018-11-24,Mường,2023-02-02
CIT-432327,080395935928,Đỗ Xuân Xuân,1995-03-15,Nam,0701429738,"182 Lý Thường Kiệt, Phường Bần Yên Nhân, TX. Mỹ Hào, Hưng Yên",An Giang,Việt Nam,do.xuan.xuan747@outlook.com,0926022839,080395935928,Góa,Thạc sĩ,Kỹ sư,Hải Phòng,3,2021-07-08,Mường,2022-10-11
CIT-498763,067166202484,Lý Văn Yến,1966-10-09,Nam,0981508517,"345 Phạm Văn Đồng, Phường Trung Sơn, TP. Sầm Sơn, Thanh Hóa",Đà Nẵng,Việt Nam,ly.van.yen832@outlook.com,0867494787,067166202484,Đã kết hôn,Cao đẳng,Nhân viên văn phòng,Hải Dương,1,2019-02-05,Nùng,2022-05-19
CIT-842285,036373229697,Lê Hữu An,1973-12-20,Nữ,0893314369,"436 Lê Lợi, Phường Hải Tân, TP. Hải Dương, Hải Dương",TP. Hồ Chí Minh,Việt Nam,le.huu.an848@hotmail.com,0371367824,036373229697,Góa,Thạc sĩ,Kinh doanh tự do,Hà Nội,2,2021-03-28,Khmer,2022-04-01
CIT-707320,066267221398,Bùi Quốc Toàn,1967-01-06,Nam,0869833788,"80 Võ Thị Sáu, Phường Mỹ Long, TP. Long Xuyên, An Giang",Đồng Nai,Việt Nam,bui.quoc.toan173@gmail.com,0387907309,066267221398,Góa,Thạc sĩ,Kỹ sư,Bình Dương,4,2021-10-31,Nùng,2023-01-08
CIT-466858,062371956267,Đặng Trung Châu,1971-07-17,Nữ,0389090434,"133 Phạm Văn Đồng, Phường An Bình, TP. Rạch Giá, Kiên Giang",Quảng Ninh,Việt Nam,dang.trung.chau823@gmail.com,0366300445,062371956267,Đã kết hôn,Tiến sĩ,Kế toán,Thái Nguyên,3,2019-05-11,H'Mông,2023-09-18
CIT-154994,045272239818,Hoàng Hữu Hùng,1972-09-06,Nam,0833377433,"416 Phan Đình Phùng, Phường Thu Thủy, TX. Cửa Lò, Nghệ An",Thanh Hóa,Việt Nam,hoang.huu.hung750@gmail.com,0386521202,045272239818,Ly hôn,Thạc sĩ,Nông dân,Đà Nẵng,3,2015-01-14,Khmer,2024-02-24
CIT-548588,044376890580,Hoàng Thanh Bình,1976-08-07,Nữ,0332277408,"347 Tô Hiến Thành, Xã Bình Minh, Huyện Trảng Bom, Đồng Nai",Thanh Hóa,Việt Nam,hoang.thanh.binh887@hotmail.com,0974817169,044376890580,Độc thân,Thạc sĩ,Lập trình viên,Kiên Giang,5,2015-04-27,Tày,2024-07-23
CIT-620326,070191990730,Bùi Thùy Yến,1991-12-19,Nam,0322876153,"203 Võ Thị Sáu, Xã Diễn Thịnh, Huyện Diễn Châu, Nghệ An",Cần Thơ,Việt Nam,bui.thuy.yen487@hotmail.com,0897569338,070191990730,Ly hôn,Tiến sĩ,Nông dân,Kiên Giang,2,2017-03-11,H'Mông,2024-05-17
CIT-510793,024097700281,Đặng Thành Long,1997-10-17,Nữ,0386094543,"178 Điện Biên Phủ, Phường Trung Sơn, TP. Tam Điệp, Ninh Bình",Quảng Ninh,Việt Nam,dang.thanh.long351@outlook.com,0948865507,024097700281,Đã kết hôn,Tiến sĩ,Giáo viên,Ninh Bình,3,2015-12-10,Tày,2022-02-13
CIT-604424,086170821242,Lê Phương Uyên,1970-03-02,Nữ,0772514742,"399 Tô Hiến Thành, Xã Hoằng Đạo, Huyện Hoằng Hóa, Thanh Hóa",Đồng Nai,Việt Nam,le.phuong.uyen996@protonmail.com,0947597943,086170821242,Góa,Thạc sĩ,Nhân viên văn phòng,Nghệ An,2,2024-08-18,Mường,2022-08-12
CIT-338008,093390373711,Đặng Phương Châu,1990-03-30,Nữ,0348252205,"464 Tô Hiến Thành, Xã Đặng Cương, Huyện An Dương, Hải Phòng",Thừa Thiên Huế,Việt Nam,dang.phuong.chau117@gmail.com,0986302709,093390373711,Góa,Cao đẳng,Lập trình viên,Bắc Ninh,0,2019-08-17,Kinh,2022-11-09
CIT-926188,089364852952,Trần Văn Toàn,1964-07-17,Nam,0937967824,"396 Điện Biên Phủ, Phường Nghi Hải, TX. Cửa Lò, Nghệ An",An Giang,Việt Nam,tran.van.toan220@yahoo.com,0707363277,089364852952,Đã kết hôn,Thạc sĩ,Kế toán,Đà Nẵng,4,2019-08-19,H'Mông,2024-11-24
CIT-232460,058078791018,Lê Thành Hùng,1978-11-10,Nam,0348223096,"81 Nam Kỳ Khởi Nghĩa, Xã Sông Trầu, Huyện Trảng Bom, Đồng Nai",Thừa Thiên Huế,Việt Nam,le.thanh.hung380@outlook.com,0376062055,058078791018,Góa,Trung học phổ thông,Giáo viên,Bình Dương,4,2024-04-08,Khmer,2023-03-09
CIT-474099,079293719063,Đỗ Phương Toàn,1993-07-24,Nữ,0377406537,"250 Đinh Tiên Hoàng, Phường Đông Ngàn, TP. Từ Sơn, Bắc Ninh",Ninh Bình,Việt Nam,do.phuong.toan2@outlook.com,0916826000,079293719063,Đã kết hôn,Tiến sĩ,Nhân viên văn phòng,Quảng Ninh,0,2015-05-10,Thái,2023-11-03
CIT-939306,049389559905,Huỳnh Thùy Xuân,1989-04-26,Nữ,0703517192,"10 Cách Mạng Tháng 8, Phường An Khánh, Quận Ninh Kiều, Cần Thơ",Ninh Bình,Việt Nam,huynh.thuy.xuan663@outlook.com,0842935107,049389559905,Ly hôn,Đại học,Bác sĩ,TP. Hồ Chí Minh,0,2020-09-10,Nùng,2022-01-06
CIT-496955,015002752250,Phạm Trung Long,2002-05-28,Nữ,0702135423,"428 Nam Kỳ Khởi Nghĩa, Phường Hố Nai, TP. Biên Hòa, Đồng Nai",Nghệ An,Việt Nam,pham.trung.long658@gmail.com,0399203105,015002752250,Góa,Cao đẳng,Giáo viên,Đà Nẵng,3,2020-06-03,Kinh,2022-10-28
CIT-336937,070277532092,Phạm Văn Linh,1977-06-22,Nữ,0891037905,"213 Võ Thị Sáu, Phường Hàng Kênh, Quận Lê Chân, Hải Phòng",Kiên Giang,Việt Nam,pham.van.linh852@yahoo.com,0937840254,070277532092,Đã kết hôn,Cao đẳng,Bác sĩ,TP. Hồ Chí Minh,4,2019-03-21,H'Mông,2022-05-09
CIT-832062,025064743545,Đỗ Văn Giang,1964-07-04,Nữ,0337391303,"249 Phạm Văn Đồng, Xã Phú Cường, Huyện Đại Từ, Thái Nguyên",Quảng Ninh,Việt Nam,do.van.giang543@protonmail.com,0365464426,025064743545,Góa,Trung học phổ thông,Nông dân,Cần Thơ,2,2022-10-22,Mường,2023-09-11
CIT-317718,070285970427,Nguyễn Ngọc Quân,1985-05-29,Nữ,0845783512,"422 Võ Thị Sáu, Thị trấn An Dương, Huyện An Dương, Hải Phòng",Thanh Hóa,Việt Nam,nguyen.ngoc.quan869@outlook.com,0377684553,070285970427,Đã kết hôn,Trung học phổ thông,Kế toán,Bình Dương,1,2021-07-18,Tày,2024-02-04
CIT-503255,086302849309,Nguyễn Thị Việt,2002-09-02,Nam,0344260120,"174 Lê Văn Sỹ, Phường An Bình, Quận Ninh Kiều, Cần Thơ",Hà Nội,Việt Nam,nguyen.thi.viet154@outlook.com,0971568626,086302849309,Ly hôn,Trung học phổ thông,Giáo viên,Thái Nguyên,4,2021-01-01,Tày,2022-05-07
CIT-797726,064075413825,Bùi Văn Linh,1975-04-29,Nữ,0702383336,"67 Lê Lợi, Phường Túc Duyên, TP. Thái Nguyên, Thái Nguyên",Đà Nẵng,Việt Nam,bui.van.linh600@gmail.com,0883685663,064075413825,Góa,Cao đẳng,Giáo viên,Đà Nẵng,4,2019-12-02,Mường,2023-12-21
CIT-212692,019101287951,Dương Anh Sơn,2001-05-22,Nam,0906626207,"64 Lê Lợi, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",Hải Phòng,Việt Nam,duong.anh.son825@protonmail.com,0703677814,019101287951,Đã kết hôn,Đại học,Bác sĩ,Bắc Ninh,2,2023-11-17,H'Mông,2023-06-24
CIT-462386,042077893458,Nguyễn Ngọc Yến,1977-12-10,Nam,0563252796,"359 Nguyễn Trãi, Xã Vĩnh Lộc A, Huyện Bình Chánh, TP. Hồ Chí Minh",Kiên Giang,Việt Nam,nguyen.ngoc.yen68@protonmail.com,0763818861,042077893458,Ly hôn,Đại học,Giáo viên,Hải Dương,1,2016-12-24,H'Mông,2022-06-02
CIT-495776,017281367054,Ngô Thị Xuân,1981-08-25,Nam,0882293040,"270 Lê Lợi, Phường Mỹ Bình, TP. Long Xuyên, An Giang",Kiên Giang,Việt Nam,ngo.thi.xuan117@outlook.com,0329829517,017281367054,Góa,Trung học phổ thông,Kế toán,Hưng Yên,1,2020-10-23,Nùng,2023-09-21
CIT-162394,096266162507,Vũ Xuân Hùng,1966-09-16,Nữ,0961992847,"292 Võ Thị Sáu, Phường Thắng Lợi, TP. Sông Công, Thái Nguyên",Bình Dương,Việt Nam,vu.xuan.hung490@gmail.com,0984134993,096266162507,Góa,Tiến sĩ,Bác sĩ,Hà Nội,5,2017-12-08,Nùng,2024-05-31
CIT-972130,052087940268,Hồ Hữu Yến,1987-08-08,Nam,0943405776,"246 Lê Lợi, Phường Hòa Hiệp Bắc, Quận Liên Chiểu, Đà Nẵng",Bình Dương,Việt Nam,ho.huu.yen742@gmail.com,0909206838,052087940268,Độc thân,Thạc sĩ,Công nhân,Bình Dương,3,2015-08-08,Tày,2022-10-24
