txn_id,initiator_key,sender_fullname,acct_a,val_c,acct_b,receiver_name,so_tien,loai_tien_te,loai_giao_dich,kenh_giao_dich,trang_thai,notify_ref,ip_addr,device_fingerprint,geo_label,receiver_phone,phi_giao_dich,created_at,batch_id
TXN-806802,019164081145,Phạm Quốc Lan,3407945123867,0931184532,524061933028147,Phạm Thùy Dũng,20000000,VND,Rút tiền,Internet Banking,Chờ xác nhận,pham.quoc.lan3@gmail.com,178.128.71.79,9fd7cf897b6a32ec93f3e67ffcc25b67,Thanh Hóa,0773931136,10000,2023-11-03,BATCH-4743
TXN-237681,093291849303,Vũ Thị Việt,705519346819885,0361729399,311067082,Dương Trung Uyên,500000,VND,Rút tiền,Mobile Banking,Thất bại,vu.thi.viet212@gmail.com,249.87.160.44,b5f6fa94d9ce28beb72552bcdee506c9,TP. Hồ Chí Minh,0584718535,2000,2024-07-07,BATCH-6586
TXN-341581,045389163993,Lý Phương Xuân,474950860173,0354242851,43652666278,Nguyễn Minh Xuân,500000,VND,Chuyển khoản,Mobile Banking,Thành công,ly.phuong.xuan740@gmail.com,104.6.98.128,bfb96bdac2a25cfdcdbd61d81ffc8bf5,Hải Phòng,0854560955,0,2022-07-24,BATCH-3638
TXN-215453,046388146666,Phan Thị Nam,066963149,0364990212,992722162571099,Lê Thị Uyên,500000,VND,Thanh toán hóa đơn,Internet Banking,Thất bại,phan.thi.nam973@yahoo.com,243.194.161.76,2accecdb9eda254026e5106877efdefc,Thanh Hóa,0848998268,5000,2023-06-24,BATCH-4184
TXN-795704,020268623801,Hồ Quốc Toàn,99860255697042,0341041356,999449797864550,Hồ Phương Giang,500000,VND,Rút tiền,Quầy giao dịch,Chờ xác nhận,ho.quoc.toan703@protonmail.com,224.22.116.52,bdeebb5dce8ceb2db099046cf66e2fec,Hải Phòng,0946451118,10000,2022-07-11,BATCH-4401
TXN-949427,015286079021,Đặng Hữu Phúc,3448045027,0346265082,5148594492,Nguyễn Đức Linh,1000000,VND,Nạp tiền,ATM,Thành công,dang.huu.phuc478@yahoo.com,186.85.230.5,7c6e32fffcd3b84fe1bf54be41cb67d3,Cần Thơ,0769238008,1000,2024-08-09,BATCH-6546
TXN-616263,060064702602,Đỗ Minh Mai,45803516004,0337707613,655937649350,Đặng Thanh Hà,100000,VND,Chuyển khoản,Quầy giao dịch,Thất bại,do.minh.mai39@outlook.com,94.105.248.213,dafe8ebde3d176b3e9d0ebb4aba8b8a7,Hà Nội,0975244521,5000,2024-08-21,BATCH-9318
TXN-799378,070260642764,Bùi Ngọc Linh,47120724208,0846245429,04396239076,Nguyễn Văn Quân,5000000,VND,Thanh toán thẻ,ATM,Thành công,bui.ngoc.linh991@hotmail.com,97.187.120.108,75fb49e8ea8f4d32531596fff4d02c4e,Ninh Bình,0337205911,10000,2024-10-07,BATCH-8013
TXN-101393,064379278854,Hồ Thành Châu,0749525131,0593312879,397248353857978,Trần Hữu Quân,50000000,VND,Thanh toán thẻ,ATM,Đang xử lý,ho.thanh.chau138@outlook.com,243.29.182.69,e7fbbc46df1ba623a1f9e739f9c82a6d,Kiên Giang,0818756329,1000,2024-03-02,BATCH-1114
TXN-650235,015381816682,Hoàng Anh Hùng,16665679707193,0325454567,226776774606219,Phạm Ngọc Thảo,10000000,VND,Mua sắm online,POS,Thành công,hoang.anh.hung439@gmail.com,52.226.91.167,f99f87a6e32ffe8a9bc1ad921a41bfc3,TP. Hồ Chí Minh,0329486343,10000,2022-08-18,BATCH-4559
TXN-964735,077399146506,Trần Anh Hùng,655372819999,0789585202,3538189851861495,Hoàng Minh Hà,200000,VND,Thanh toán hóa đơn,POS,Thành công,tran.anh.hung624@protonmail.com,7.112.196.9,5a5a02e8637e9838768d4aef3d2bf6ee,Đồng Nai,0919109913,0,2022-04-22,BATCH-2085
TXN-110045,074297049918,Lê Phương Giang,222544066812402,0358125154,316342676,Dương Văn Quân,50000000,VND,Mua sắm online,Mobile Banking,Chờ xác nhận,le.phuong.giang121@hotmail.com,38.72.79.3,da56789c9fbc1e0db3683fcf4fdecc05,Hà Nội,0887497511,0,2023-06-01,BATCH-8710
TXN-814831,031170478049,Nguyễn Trung Thảo,6248131935,0355793833,8236397470591,Hồ Thanh Mai,2000000,VND,Nạp tiền,Internet Banking,Chờ xác nhận,nguyen.trung.thao571@hotmail.com,119.234.254.103,efe0e5afe2314aafbaab8fbff8140fc8,Hải Phòng,0772522224,1000,2024-02-25,BATCH-9672
TXN-985181,095184891807,Dương Thành Giang,8569253024598,0964564211,51878445540,Ngô Minh Việt,100000000,VND,Thanh toán hóa đơn,ATM,Thành công,duong.thanh.giang12@protonmail.com,73.145.223.162,b6f531cce613c9b04f00ac34bc43ce25,Hà Nội,0706566827,10000,2022-03-01,BATCH-5750
TXN-577194,040170467806,Lý Đức Thảo,5581625771,0815402038,645503460,Vũ Thành Toàn,100000000,VND,Mua sắm online,ATM,Chờ xác nhận,ly.duc.thao841@gmail.com,152.69.104.65,31c9efc1bcdb7de66dfbe8bcaefecef5,Kiên Giang,0983310928,2000,2024-10-22,BATCH-2046
TXN-477100,062393529406,Phan Quốc Quân,0072883736422771,0867676059,152769103422,Bùi Thanh Việt,200000,VND,Mua sắm online,Internet Banking,Đang xử lý,phan.quoc.quan870@yahoo.com,188.34.169.24,ffe83f2945ba1cd0f3f359ce2d7cddd7,Thừa Thiên Huế,0567360663,5000,2024-03-09,BATCH-9833
TXN-188864,080289749690,Phạm Văn Yến,899571159908088,0847611528,7190821885872192,Vũ Phương Hà,100000000,VND,Thanh toán thẻ,POS,Đang xử lý,pham.van.yen288@gmail.com,197.36.39.8,a7ffb53b1d63dbbac7b1d6a4daa20c5f,Hà Nội,0987940391,0,2023-03-16,BATCH-6940
TXN-814291,064167839950,Phạm Thùy Long,6138781051107,0922455974,8001788138435,Lý Văn Lan,1000000,VND,Thanh toán hóa đơn,ATM,Chờ xác nhận,pham.thuy.long192@protonmail.com,123.64.105.204,eefe3f3f320d1deeeb26d46a43a063a9,Hưng Yên,0886541620,10000,2023-05-26,BATCH-2768
TXN-227250,045283753016,Ngô Minh Tuấn,69325532754463,0338021400,209736452008,Vũ Thùy An,10000000,VND,Rút tiền,Mobile Banking,Đang xử lý,ngo.minh.tuan282@gmail.com,33.3.32.250,a9fac0b32fdaef3286fbf7e1fd14ccce,Thái Nguyên,0924900401,1000,2024-09-30,BATCH-9928
TXN-855378,091278876870,Ngô Anh Hùng,8714073804,0937853569,627095275741061,Đỗ Hữu Xuân,200000,VND,Rút tiền,Mobile Banking,Thành công,ngo.anh.hung57@outlook.com,127.191.124.90,60e3cb7c56f64cdaed7f15ffcb23d278,Nghệ An,0396703680,5000,2023-01-04,BATCH-3835
TXN-373472,093074796230,Hồ Thanh Long,044501369,0964207884,326484747187741,Lê Đức Châu,200000,VND,Mua sắm online,Mobile Banking,Thất bại,ho.thanh.long562@gmail.com,176.62.87.109,0e99bc66dcd063f8280a3bd03e5c9d6d,Bình Dương,0321187374,1000,2024-09-15,BATCH-6497
TXN-263286,093168096718,Đỗ Thanh Việt,699228356,0708888046,61951481846,Nguyễn Hữu Xuân,100000,VND,Thanh toán hóa đơn,ATM,Đang xử lý,do.thanh.viet686@gmail.com,95.190.62.62,cc4ef3b46ad2d13415d7b2f5cc5b2edd,Bình Dương,0335052304,1000,2022-08-02,BATCH-1993
TXN-995778,025165437359,Lê Thanh Tuấn,46990925873973,0597733767,32423741890,Hoàng Văn Giang,500000,VND,Nạp tiền,ATM,Thành công,le.thanh.tuan550@gmail.com,166.235.27.242,efc8bcd4dde55e6afe99a680f7b4d48c,Thanh Hóa,0904137649,10000,2024-07-15,BATCH-9107
TXN-776185,091161365253,Lý Thanh An,2142766743799032,0798950427,316266846080,Lý Thanh Giang,100000000,VND,Thanh toán thẻ,Internet Banking,Chờ xác nhận,ly.thanh.an136@protonmail.com,222.221.47.114,19fa44ab5cc0a2912d7adaeba38abebe,Cần Thơ,0942261763,5000,2024-01-30,BATCH-1577
TXN-756246,012397737928,Trần Thành Dũng,261244325849,0905395141,703116556362,Đặng Thành Uyên,20000000,VND,Nạp tiền,Quầy giao dịch,Chờ xác nhận,tran.thanh.dung335@gmail.com,119.135.64.127,ad1857ff2be3cca04b4ccc5c6c0fabbb,Hải Phòng,0936456355,1000,2022-08-28,BATCH-4344
TXN-829048,087394085894,Dương Hữu Xuân,10392178838700,0949505021,942684587402,Vũ Ngọc Phúc,5000000,VND,Chuyển khoản,Quầy giao dịch,Chờ xác nhận,duong.huu.xuan366@yahoo.com,14.245.10.72,6ec3012af7c7976a2ffe2a4ef0a9aafc,An Giang,0931898204,5000,2023-01-18,BATCH-4865
TXN-161019,012293848954,Lý Thành Tuấn,026664567407270,0919750350,451204239,Phan Hữu Bình,500000,VND,Mua sắm online,Mobile Banking,Thất bại,ly.thanh.tuan822@outlook.com,61.10.36.182,cca4196bbf6a5949af88f3bda86d1f4e,Đồng Nai,0591632284,1000,2024-03-30,BATCH-3562
TXN-398637,025366500266,Nguyễn Bảo Quân,24471775002587,0595537887,259669177385,Nguyễn Hữu Lan,50000,VND,Nạp tiền,ATM,Thất bại,nguyen.bao.quan788@yahoo.com,129.91.87.194,a3e91c4d69ba9820acdfd86ca5bc9fdb,TP. Hồ Chí Minh,0904708342,5000,2023-12-10,BATCH-9756
TXN-574234,008188732998,Huỳnh Đức Quân,753726748,0581969820,02965107031,Ngô Văn Hà,500000,VND,Mua sắm online,POS,Đang xử lý,huynh.duc.quan76@yahoo.com,121.61.182.143,af5a05efc94a4e91595f3df7fa75a112,Thừa Thiên Huế,0862000282,0,2023-11-16,BATCH-3918
TXN-626560,036168407662,Đỗ Quốc Sơn,641943708323,0396616173,246156056318,Phan Văn Nam,500000,VND,Thanh toán hóa đơn,Internet Banking,Thành công,do.quoc.son449@protonmail.com,173.208.233.132,facafbeacfe6a38bc572eae07d10c98d,Hưng Yên,0968321391,2000,2023-08-27,BATCH-9313
TXN-236249,087296465957,Đặng Trung Tâm,5075511991834,0978394497,754732773873,Lê Xuân Quân,1000000,VND,Nạp tiền,POS,Thất bại,dang.trung.tam687@gmail.com,242.46.230.254,f1e6cbe59d13fa28fb56fea8bdd73202,Bắc Ninh,0865501731,5000,2023-09-25,BATCH-5557
TXN-335748,020385597404,Huỳnh Phương Toàn,7211159194253422,0851802814,453586081857383,Huỳnh Anh Hùng,2000000,VND,Nạp tiền,Internet Banking,Thất bại,huynh.phuong.toan658@gmail.com,122.75.75.207,c04de35023fbc4a7de2b1ce7a80cc51e,Đồng Nai,0948527183,10000,2023-02-24,BATCH-3174
TXN-636109,095264828759,Phạm Phương Nga,795530851195,0373381483,8472507846443,Vũ Phương Xuân,10000000,VND,Chuyển khoản,Quầy giao dịch,Đang xử lý,pham.phuong.nga21@hotmail.com,237.192.177.67,ecb8df27da28300fcf5ac5ba4eba8bbd,Thừa Thiên Huế,0945826232,0,2022-10-15,BATCH-4946
TXN-658761,070292424149,Nguyễn Thanh Tuấn,444231782,0587699665,881946568228348,Bùi Hữu Bình,200000,VND,Mua sắm online,ATM,Đang xử lý,nguyen.thanh.tuan445@yahoo.com,62.161.252.119,29eb4e8cdea9e0bcbdc44d65dd590caa,Thanh Hóa,0822435516,1000,2024-02-02,BATCH-6324
TXN-572668,011287512856,Hoàng Thanh Châu,783754492,0703989945,0083701979759,Bùi Thị Tâm,200000,VND,Chuyển khoản,ATM,Đang xử lý,hoang.thanh.chau298@outlook.com,47.6.2.176,fdf4b5d93b95fb9a8cbff0d01ff21fbf,Đà Nẵng,0567355437,1000,2024-07-05,BATCH-9834
TXN-295983,008202990545,Phan Ngọc Nga,9792064785729510,0988267169,4048046406731,Đặng Trung Việt,100000,VND,Thanh toán hóa đơn,ATM,Chờ xác nhận,phan.ngoc.nga294@yahoo.com,213.74.161.23,caad60e5eb938cbcaf9af38c61aaccdd,Đồng Nai,0337258411,10000,2022-01-20,BATCH-7320
TXN-247463,092361514081,Vũ Trung An,40486636950819,0788698719,25561667591,Lý Bảo Thảo,100000,VND,Thanh toán hóa đơn,Quầy giao dịch,Đang xử lý,vu.trung.an91@outlook.com,242.25.203.208,241a1a4d3a884eaadc3df3eeb8abdad9,Thừa Thiên Huế,0867967600,0,2024-08-19,BATCH-8465
TXN-146919,064367247060,Huỳnh Văn Lan,080713881854946,0865768862,518761796,Hồ Trung Thảo,100000,VND,Nạp tiền,Quầy giao dịch,Chờ xác nhận,huynh.van.lan33@hotmail.com,126.86.17.70,c9aadbcbf9c14752bc65c572c0ddb91d,Cần Thơ,0824523996,5000,2023-12-25,BATCH-7915
TXN-995207,042267371757,Lý Xuân Nga,9107947395,0915384615,05910198225,Phạm Văn Nga,100000,VND,Rút tiền,Internet Banking,Đang xử lý,ly.xuan.nga781@gmail.com,184.129.22.137,1bc494e63acf8250a40714bca04f0fdb,Hà Nội,0973312935,1000,2023-12-18,BATCH-8540
TXN-775304,015389230460,Ngô Thanh Mai,7918282236,0794015563,54595759013,Bùi Minh Hà,200000,VND,Thanh toán thẻ,ATM,Thất bại,ngo.thanh.mai456@hotmail.com,126.33.149.252,6d4acf00b177ef99af6fbcfea26deda0,Nghệ An,0363397813,2000,2024-05-11,BATCH-9027
TXN-689943,095274849233,Huỳnh Đức Toàn,365305181965,0583470498,424354911,Nguyễn Bảo Uyên,5000000,VND,Thanh toán hóa đơn,Mobile Banking,Thành công,huynh.duc.toan491@hotmail.com,165.45.55.229,0a26be2acd1db8dcdff201fadf6fd3d0,Cần Thơ,0598341673,2000,2022-02-04,BATCH-3695
TXN-202447,037171698925,Lê Ngọc Phúc,036401970629,0818151940,6730146725,Hồ Hữu Bình,20000000,VND,Thanh toán thẻ,ATM,Chờ xác nhận,le.ngoc.phuc784@protonmail.com,5.192.140.140,afc94748905bff0f5ae9cddadb5f49de,Bắc Ninh,0775186256,2000,2022-07-07,BATCH-1335
TXN-799059,095288299682,Lý Trung Bình,4321053613277594,0362253503,4960327571012,Huỳnh Thành Hùng,100000,VND,Chuyển khoản,Quầy giao dịch,Thất bại,ly.trung.binh246@outlook.com,81.121.1.119,1ea7cd2e5189ce7aa1d0345347b4a36e,Hà Nội,0589769841,10000,2024-08-05,BATCH-1078
TXN-352578,022198355624,Trần Đức Nga,0034073647400789,0966990003,3774870003,Đỗ Thành Phúc,100000000,VND,Mua sắm online,Mobile Banking,Chờ xác nhận,tran.duc.nga273@protonmail.com,192.42.116.7,507c1b1a3705b8daa0dbc02223bacc2c,Bình Dương,0379967145,10000,2023-05-04,BATCH-7082
TXN-869284,095099520939,Huỳnh Ngọc Nga,845058555534447,0569165514,170551875006609,Vũ Thùy Châu,500000,VND,Nạp tiền,ATM,Chờ xác nhận,huynh.ngoc.nga961@hotmail.com,91.228.169.87,6a70afa75f87afcd459b48d70a7b11e5,Bình Dương,0843850231,1000,2024-01-13,BATCH-7631
TXN-533622,030280232415,Hoàng Đức Giang,009833771397439,0922081128,18473995229,Phạm Đức Nga,100000000,VND,Thanh toán hóa đơn,ATM,Thành công,hoang.duc.giang259@hotmail.com,173.224.159.90,8dabb36ed7c5bacb72541fe0dc31f29a,Thanh Hóa,0827278862,10000,2024-08-22,BATCH-5077
TXN-645162,064364224602,Vũ Văn Nam,276429188631,0365476582,779938329373746,Đỗ Bảo Quân,50000000,VND,Mua sắm online,Internet Banking,Thất bại,vu.van.nam567@outlook.com,251.81.248.187,30cf48a3a705fc79226e2e5bec5486e0,Bắc Ninh,0584564367,2000,2023-04-03,BATCH-8187
TXN-275911,031280987203,Phan Ngọc Toàn,039275043540079,0979315793,2046834844,Huỳnh Phương Thảo,5000000,VND,Thanh toán thẻ,ATM,Thất bại,phan.ngoc.toan83@hotmail.com,243.177.195.247,067d6c99f8b9b7af9dda9a92c4021bc0,Quảng Ninh,0388285562,10000,2024-06-22,BATCH-7220
TXN-802164,035274273025,Hoàng Phương Mai,7184940943324788,0916559197,493761175178168,Trần Văn Mai,200000,VND,Thanh toán thẻ,POS,Thất bại,hoang.phuong.mai409@gmail.com,157.128.29.249,63aeba25c9abadfa6f8fafabdb6fe2ba,Bình Dương,0353530282,5000,2024-10-06,BATCH-2368
TXN-320824,089381522598,Đỗ Thanh Long,830642534031108,0904240215,7516173253936,Bùi Anh Hà,50000,VND,Chuyển khoản,Mobile Banking,Đang xử lý,do.thanh.long601@protonmail.com,90.111.7.15,a4006cca66bfed1ae0bcf9b202c3d58b,Kiên Giang,0933764319,0,2023-04-28,BATCH-3636
TXN-434126,045299150929,Phan Minh Nga,4210806825165930,0815034668,65444530198005,Phan Văn Hà,500000,VND,Thanh toán hóa đơn,ATM,Đang xử lý,phan.minh.nga591@hotmail.com,33.80.56.7,cb5b9fafec2c0b67d21ad45e2eeeee38,Thanh Hóa,0358957009,2000,2024-11-10,BATCH-9786
TXN-575519,056196646980,Đỗ Văn Quân,783956006236,0376344630,609736902,Lê Ngọc Tâm,50000,VND,Mua sắm online,Mobile Banking,Thất bại,do.van.quan757@protonmail.com,161.40.123.74,84f62022a7ab2bf8bc3b2fa2af0f9db8,Quảng Ninh,0886822266,1000,2022-10-17,BATCH-1641
TXN-783771,035370566874,Ngô Trung Nam,745155026569,0392890657,462392069724127,Trần Hữu An,2000000,VND,Thanh toán hóa đơn,Mobile Banking,Thất bại,ngo.trung.nam546@outlook.com,167.120.192.145,e1d8a4b01efeb7d6daf9889dece0babc,Hải Dương,0565562007,1000,2024-01-22,BATCH-3615
TXN-164458,074074526567,Phạm Anh Nam,685526854210595,0865081821,887732542314173,Vũ Trung Long,50000000,VND,Thanh toán thẻ,Mobile Banking,Chờ xác nhận,pham.anh.nam745@yahoo.com,187.56.158.38,f68deb18ddbafcf46a53eeebdedcf51b,Ninh Bình,0851675292,1000,2023-09-08,BATCH-4011
TXN-335020,051376973978,Dương Minh Thảo,217533690797377,0929562820,654344102,Lý Thị Yến,20000000,VND,Mua sắm online,Internet Banking,Chờ xác nhận,duong.minh.thao591@hotmail.com,124.161.195.170,3c5e3b86e1cd4d0c1f20fabaac4c977f,Bình Dương,0564468473,2000,2024-12-22,BATCH-1801
TXN-537054,093197346849,Đỗ Phương Phúc,276294240858,0349078392,45725086377212,Trần Thành Yến,10000000,VND,Mua sắm online,ATM,Thất bại,do.phuong.phuc186@yahoo.com,172.20.59.9,ebf6ffcf3511f61f637a6da29db9efb1,Kiên Giang,0701790634,5000,2022-08-17,BATCH-5035
TXN-830994,075364968078,Lý Văn Phúc,07694410588999,0581742863,407460384972459,Lý Trung Lan,20000000,VND,Thanh toán hóa đơn,Mobile Banking,Đang xử lý,ly.van.phuc225@outlook.com,66.70.165.173,3a48ee107ce152407acc9d5a081c5809,Đồng Nai,0812600644,5000,2024-08-12,BATCH-4121
TXN-679951,001087352077,Phan Hữu Tâm,1517391926551348,0985080742,78113034482896,Trần Hữu Hùng,500000,VND,Thanh toán hóa đơn,ATM,Chờ xác nhận,phan.huu.tam545@protonmail.com,20.76.174.134,7baccfef83a2cbaa42fcf467dce8f38d,Đồng Nai,0382314362,0,2023-06-22,BATCH-2403
TXN-939397,044281774237,Dương Quốc Hà,6909736595820,0883474712,6213444418708,Ngô Minh Uyên,2000000,VND,Chuyển khoản,POS,Chờ xác nhận,duong.quoc.ha648@gmail.com,133.39.1.77,ba0377550a0f0684c4eeacbe1c103a08,Thái Nguyên,0383886146,2000,2023-12-25,BATCH-1858
TXN-150109,062198204180,Nguyễn Minh An,5344315385,0763492627,040960660169,Ngô Minh Sơn,50000000,VND,Rút tiền,Internet Banking,Thất bại,nguyen.minh.an411@outlook.com,215.186.29.93,6feeb0acf77afbf79c5fad140df4078a,Thái Nguyên,0845768034,0,2023-08-09,BATCH-1922
TXN-413116,079199691789,Đặng Thanh Tâm,3544025696081,0819890349,354561095,Đặng Thanh Mai,20000000,VND,Thanh toán thẻ,Mobile Banking,Chờ xác nhận,dang.thanh.tam62@hotmail.com,57.28.123.58,94a9e4eb69d0f5f2cef843c3dafda242,TP. Hồ Chí Minh,0857471430,1000,2023-02-24,BATCH-5010
TXN-648782,089262261530,Nguyễn Đức Nga,02907454238,0845269411,249418733459151,Ngô Thị An,500000,VND,Thanh toán hóa đơn,Quầy giao dịch,Thất bại,nguyen.duc.nga579@gmail.com,164.15.107.39,ddecc161cceb7a64fbcacbb06efbbe6b,Thanh Hóa,0897013927,0,2024-02-17,BATCH-9469
TXN-933246,046076414924,Ngô Ngọc Mai,27614431450,0935510667,24101645200,Phan Anh Giang,5000000,VND,Rút tiền,Internet Banking,Thành công,ngo.ngoc.mai972@hotmail.com,184.88.150.7,739a36dac1aaf9cdfe3fd08e7274c5c6,Bắc Ninh,0369633368,10000,2024-07-15,BATCH-4762
TXN-480047,066073935467,Nguyễn Trung Yến,575705454827683,0379424321,81914647087,Lý Hữu Lan,50000000,VND,Rút tiền,Mobile Banking,Thành công,nguyen.trung.yen453@protonmail.com,215.127.124.110,ea4d75be1bdf8cbafc9cabfdfdb9342a,Thái Nguyên,0882230342,2000,2024-06-29,BATCH-1461
TXN-560180,008260983211,Phan Thị Phúc,250396359734,0858276650,56116427163,Ngô Trung Yến,5000000,VND,Chuyển khoản,POS,Đang xử lý,phan.thi.phuc797@yahoo.com,79.109.152.90,f6adad5d18ccfd7a978feeeef363d74e,Đồng Nai,0974893225,1000,2024-01-18,BATCH-9481
TXN-451495,031070670566,Nguyễn Thùy Quân,23262451748866,0963309074,23661408685,Hồ Quốc Phúc,5000000,VND,Rút tiền,POS,Chờ xác nhận,nguyen.thuy.quan17@protonmail.com,100.90.9.42,facf26feee48dbdacf1fbabfbfd9d839,Bắc Ninh,0321585047,10000,2022-09-23,BATCH-5870
TXN-586083,042165415109,Lê Ngọc Tâm,2381007630,0926358406,9094704086170,Nguyễn Thùy Linh,50000000,VND,Thanh toán thẻ,ATM,Chờ xác nhận,le.ngoc.tam884@hotmail.com,86.169.151.248,63724ed2558d70bc1b32be3d99bd6f03,Thanh Hóa,0781774481,5000,2023-01-23,BATCH-1893
TXN-868554,001182762358,Đỗ Ngọc Tuấn,69547408730850,0979239947,383332506,Vũ Xuân Mai,50000000,VND,Thanh toán hóa đơn,Internet Banking,Thất bại,do.ngoc.tuan268@gmail.com,36.30.243.1,cce2e6ae78eef1faec5166ddc5cbb4cc,Hải Phòng,0565616171,2000,2023-07-04,BATCH-3152
TXN-116629,045384362303,Lý Ngọc Quân,696365018531,0886239042,4239703840877029,Hoàng Thành Nga,50000,VND,Mua sắm online,Internet Banking,Đang xử lý,ly.ngoc.quan599@outlook.com,148.195.18.110,0e7eeebbdd9bcdaaf5d7b2d7e7db4c06,Thanh Hóa,0946786547,2000,2024-08-07,BATCH-1121
TXN-415858,089198824968,Phan Thùy Tâm,844159224,0908569342,82440934484267,Phan Ngọc Xuân,50000,VND,Rút tiền,Mobile Banking,Đang xử lý,phan.thuy.tam158@outlook.com,176.98.129.130,cbc6fbd9224eaadd96ef8f955adb397b,Ninh Bình,0946675517,0,2022-04-03,BATCH-6485
TXN-506790,038295580025,Trần Thanh Châu,748387475,0937341809,925219765,Dương Phương Long,100000,VND,Nạp tiền,Internet Banking,Thành công,tran.thanh.chau132@protonmail.com,235.216.115.226,ec11165bafeac5b3d8f18b4bdcca7deb,Thanh Hóa,0962851075,2000,2023-01-17,BATCH-6248
TXN-721928,024179229857,Huỳnh Trung An,0059094299870513,0704976855,62057955955256,Nguyễn Thị An,2000000,VND,Nạp tiền,Mobile Banking,Thất bại,huynh.trung.an632@protonmail.com,94.75.59.225,932adc6e42d903f8cd9dba7dfc8f5bcb,Ninh Bình,0848975546,5000,2022-02-18,BATCH-2127
TXN-722872,089281722662,Phạm Đức Xuân,7877313209,0568112223,02864085309368,Lý Thị Giang,50000000,VND,Rút tiền,Mobile Banking,Thành công,pham.duc.xuan627@yahoo.com,78.100.211.26,11f4fd1ecb9d64aba0a9d5eca3fcd4b4,Quảng Ninh,0351640652,2000,2023-12-28,BATCH-8476
TXN-484861,089288838671,Bùi Thùy Giang,5780498798889,0348087564,559844439352,Lý Minh Lan,10000000,VND,Rút tiền,Mobile Banking,Đang xử lý,bui.thuy.giang352@outlook.com,200.2.33.163,b8b9cd6ddf6a09aa76bebea32fdc63d2,An Giang,0818641170,1000,2023-11-19,BATCH-8444
TXN-417755,015162294713,Dương Phương Dũng,46328689706630,0984723214,2724484768,Đặng Thanh Quân,100000000,VND,Nạp tiền,Internet Banking,Đang xử lý,duong.phuong.dung128@gmail.com,131.128.130.183,32ef42dc50c922ca3f8c10be2cb2ac36,TP. Hồ Chí Minh,0929252638,2000,2023-05-29,BATCH-9961
TXN-962428,083171301554,Huỳnh Thùy Nga,127210657289,0943086777,6700199023,Phan Phương Mai,100000,VND,Mua sắm online,POS,Chờ xác nhận,huynh.thuy.nga982@outlook.com,31.39.82.181,7d9bda7bc1bdcae93d1edf22b8886aa0,An Giang,0849220048,10000,2023-11-01,BATCH-1178
TXN-174683,072176041723,Huỳnh Anh Long,65759102260,0855558517,67613460787361,Hồ Phương Mai,2000000,VND,Chuyển khoản,POS,Thất bại,huynh.anh.long579@gmail.com,139.51.109.117,0fdd1ddafc3521fde707aeaed9cb3d2e,Hải Phòng,0346814477,0,2024-11-03,BATCH-7884
