emp_id,so_cccd,ho_ten_nv,d_entry,sdt_ca_nhan,personal_email,work_email,res_data,phong_ban,chuc_vu,m_val,stk_ngan_hang,ten_ngan_hang,t_code,ins_num,ngay_vao_lam,loai_hop_dong,noi_lam_viec,manager_id,created_at
EMP-698388,011162506986,Hồ Thùy Việt,1962-05-25,0842686760,ho.thuy.viet911@gmail.com,ho.thuy.viet@vnpt.vn,"348 Hoàng Diệu, Phường Long Tuyền, Quận Bình Thủy, Cần Thơ",Chăm sóc khách hàng,Thực tập sinh,7500000,538043958549,MB Bank,011162506986,4555583519,2010-08-24,Chính thức,Hải Dương,EMP-697351,2024-09-13
EMP-545854,094283472768,Hồ Bảo Việt,1983-06-08,0892934240,ho.bao.viet681@protonmail.com,ho.bao.viet@vnpt.vn,"83 Đinh Tiên Hoàng, Phường Tân An, Quận Ninh Kiều, Cần Thơ",Nhân sự,Phó giám đốc,34000000,593430234,VietinBank,094283472768,9944324515,2014-05-24,Chính thức,Hưng Yên,EMP-113420,2024-02-12
EMP-882148,008381550866,Đặng Trung An,1981-01-16,0817910120,dang.trung.an11@yahoo.com,dang.trung.an@viettel.com.vn,"255 Nguyễn Trãi, Phường Hoàng Văn Thụ, TP. Thái Nguyên, Thái Nguyên",Kỹ thuật,Phó phòng,44000000,187611074963596,Techcombank,008381550866,4238302685,2021-05-25,Thời vụ,Bình Dương,EMP-215831,2024-12-09
EMP-992880,087395708999,Nguyễn Đức Hùng,1995-12-18,0977125696,nguyen.duc.hung457@hotmail.com,nguyen.duc.hung@masan.com.vn,"271 Nguyễn Huệ, Phường Bến Nghé, Quận 1, TP. Hồ Chí Minh",Chăm sóc khách hàng,Phó giám đốc,12000000,734032965,Sacombank,087395708999,1877506047,2018-08-18,Thời vụ,Nghệ An,EMP-824517,2023-12-04
EMP-518993,033160967768,Dương Bảo Tâm,1960-03-22,0587998309,duong.bao.tam214@protonmail.com,duong.bao.tam@masan.com.vn,"235 Nguyễn Văn Cừ, Xã Dương Hòa, Huyện Kiên Lương, Kiên Giang",Công nghệ thông tin,Phó giám đốc,31500000,28900190011017,BIDV,033160967768,3243151018,2014-04-05,Cộng tác viên,An Giang,EMP-809871,2022-10-28
EMP-762673,008065549733,Hoàng Trung Xuân,1965-11-10,0568796328,hoang.trung.xuan132@hotmail.com,hoang.trung.xuan@mbbank.com.vn,"146 Hoàng Văn Thụ, Phường An Thới, Quận Bình Thủy, Cần Thơ",Kinh doanh,Thực tập sinh,26000000,07995027928340,BIDV,008065549733,8280017016,2013-07-15,Thử việc,TP. Hồ Chí Minh,EMP-150321,2023-06-20
EMP-608822,024287657360,Lê Hữu Xuân,1987-10-16,0391338935,le.huu.xuan503@gmail.com,le.huu.xuan@masan.com.vn,"15 Hoàng Văn Thụ, Phường Cầu Tre, Quận Ngô Quyền, Hải Phòng",Pháp lý,Giám đốc,21500000,10609933675916,Vietcombank,024287657360,1822008043,2018-10-17,Chính thức,Quảng Ninh,EMP-557602,2023-10-13
EMP-814386,045396258828,Huỳnh Thùy Xuân,1996-05-01,0563306443,huynh.thuy.xuan939@yahoo.com,huynh.thuy.xuan@vingroup.net,"429 Phan Đình Phùng, Phường An Phú, Huyện Thuận An, Bình Dương",Công nghệ thông tin,Chuyên viên,37500000,0801635841727827,VPBank,045396258828,1932317545,2016-03-15,Thời vụ,Đà Nẵng,EMP-892410,2023-01-01
EMP-277128,077382102405,Dương Thanh Nam,1982-02-04,0914493404,duong.thanh.nam342@protonmail.com,duong.thanh.nam@vnpt.vn,"247 Trần Phú, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",Công nghệ thông tin,Chuyên viên,16000000,82740651643236,Techcombank,077382102405,3912399449,2015-09-25,Chính thức,Đà Nẵng,EMP-846721,2022-07-02
EMP-214478,087195006945,Dương Ngọc Hùng,1995-07-31,0323028673,duong.ngoc.hung23@hotmail.com,duong.ngoc.hung@vnpt.vn,"120 Nguyễn Văn Cừ, Xã Hàm Ninh, TP. Phú Quốc, Kiên Giang",Mua hàng,Giám đốc,34000000,4127957711148823,BIDV,087195006945,1570248757,2014-07-10,Chính thức,Quảng Ninh,EMP-256996,2022-01-07
EMP-389025,019002456336,Bùi Trung Dũng,2002-06-03,0354252130,bui.trung.dung114@gmail.com,bui.trung.dung@techcombank.com.vn,"339 Nguyễn Văn Cừ, Xã Diễn Hồng, Huyện Diễn Châu, Nghệ An",Công nghệ thông tin,Phó phòng,14000000,606656304662925,VPBank,019002456336,1219009588,2012-06-15,Cộng tác viên,Thừa Thiên Huế,EMP-183301,2023-04-06
EMP-341576,054379805985,Lý Bảo Lan,1979-05-25,0848628735,ly.bao.lan409@yahoo.com,ly.bao.lan@vingroup.net,"375 Bà Triệu, Thị trấn Yên Viên, Huyện Gia Lâm, Hà Nội",Vận hành,Nhân viên,11000000,4134038026597980,Agribank,054379805985,3241134249,2011-07-17,Thử việc,Thừa Thiên Huế,EMP-622615,2023-06-11
EMP-825164,008174379796,Ngô Thanh Châu,1974-06-12,0373602218,ngo.thanh.chau969@hotmail.com,ngo.thanh.chau@vnpt.vn,"223 Phan Đình Phùng, Phường Nghi Thu, TX. Cửa Lò, Nghệ An",Mua hàng,Trưởng nhóm,20000000,6908609216,Techcombank,008174379796,2009800061,2010-10-03,Chính thức,TP. Hồ Chí Minh,EMP-599113,2022-03-17
EMP-986727,034361340918,Phạm Đức Yến,1961-06-14,0363076336,pham.duc.yen648@yahoo.com,pham.duc.yen@vnpt.vn,"100 Trường Chinh, Phường Thuận Hòa, TP. Huế, Thừa Thiên Huế",Mua hàng,Phó giám đốc,43500000,3758518524358451,Vietcombank,034361340918,8385991930,2024-01-27,Chính thức,Hải Phòng,EMP-293301,2024-01-19
EMP-298269,068363557882,Huỳnh Đức Xuân,1963-07-31,0811352183,huynh.duc.xuan79@outlook.com,huynh.duc.xuan@masan.com.vn,"403 Phan Đình Phùng, Xã Tam Giang, Huyện Yên Phong, Bắc Ninh",Nhân sự,Trưởng phòng,19000000,22707016385425,Techcombank,068363557882,7583233907,2018-01-14,Thử việc,Hưng Yên,EMP-406137,2022-11-04
EMP-457034,079171393005,Phạm Đức Toàn,1971-01-03,0335186956,pham.duc.toan676@yahoo.com,pham.duc.toan@fpt.com.vn,"457 Hoàng Diệu, Phường Mỹ Bình, TP. Long Xuyên, An Giang",Mua hàng,Giám đốc,37000000,05487321962,VietinBank,079171393005,6197668548,2012-08-21,Thời vụ,Quảng Ninh,EMP-216174,2024-03-21
EMP-130959,048374866488,Hồ Bảo Dũng,1974-07-04,0983696841,ho.bao.dung881@gmail.com,ho.bao.dung@mbbank.com.vn,"1 Nam Kỳ Khởi Nghĩa, Phường An Khánh, Quận Ninh Kiều, Cần Thơ",Kinh doanh,Phó giám đốc,25000000,06175028071328,VietinBank,048374866488,2872055646,2014-03-04,Cộng tác viên,Thái Nguyên,EMP-292395,2024-09-30
EMP-429728,084063610671,Phan Thanh Dũng,1963-06-25,0774585428,phan.thanh.dung907@yahoo.com,phan.thanh.dung@masan.com.vn,"101 Võ Thị Sáu, Phường An Bình, TP. Rạch Giá, Kiên Giang",Vận hành,Giám đốc,32500000,6567117346746,Techcombank,084063610671,3486637939,2018-11-15,Chính thức,Thanh Hóa,EMP-856957,2024-06-12
EMP-701135,035283366601,Đặng Thùy Dũng,1983-02-13,0589423868,dang.thuy.dung84@protonmail.com,dang.thuy.dung@mbbank.com.vn,"483 Cách Mạng Tháng 8, Phường Suối Hoa, TP. Bắc Ninh, Bắc Ninh",Nhân sự,Giám đốc,48500000,8990386799132,TPBank,035283366601,5778273267,2011-07-02,Thời vụ,Hải Phòng,EMP-633524,2023-09-07
EMP-184533,044288845721,Ngô Đức Dũng,1988-05-28,0334855443,ngo.duc.dung871@gmail.com,ngo.duc.dung@mbbank.com.vn,"265 Trường Chinh, Xã Diễn Kỷ, Huyện Diễn Châu, Nghệ An",Kỹ thuật,Phó giám đốc,2500000,03603384846,Vietcombank,044288845721,8634058413,2021-09-02,Chính thức,An Giang,EMP-326589,2022-03-12
EMP-826385,086071426437,Phan Thanh Lan,1971-11-02,0375216446,phan.thanh.lan660@yahoo.com,phan.thanh.lan@fpt.com.vn,"482 Hoàng Diệu, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",Vận hành,Thực tập sinh,24500000,1853272987824,ACB,086071426437,1868832834,2020-09-03,Cộng tác viên,An Giang,EMP-328292,2023-09-17
EMP-361837,086185827883,Dương Bảo Thảo,1985-07-21,0888589498,duong.bao.thao373@gmail.com,duong.bao.thao@masan.com.vn,"437 Nguyễn Văn Cừ, Phường Láng Hạ, Quận Đống Đa, Hà Nội",Vận hành,Trưởng nhóm,44500000,445117197,MB Bank,086185827883,2192328865,2023-12-04,Thời vụ,An Giang,EMP-936431,2024-10-26
EMP-447266,091266661816,Huỳnh Thùy Hùng,1966-06-23,0397308821,huynh.thuy.hung365@yahoo.com,huynh.thuy.hung@fpt.com.vn,"188 Lê Lợi, Phường Suối Tre, TP. Long Khánh, Đồng Nai",Công nghệ thông tin,Trưởng nhóm,35500000,366911388321935,BIDV,091266661816,7771935853,2024-05-25,Thử việc,An Giang,EMP-649341,2023-12-18
EMP-465837,077303427403,Đặng Văn Quân,2003-08-26,0822700078,dang.van.quan249@hotmail.com,dang.van.quan@mbbank.com.vn,"459 Hoàng Diệu, Xã Tiên Hội, Huyện Đại Từ, Thái Nguyên",Công nghệ thông tin,Chuyên viên,26500000,66776826241,TPBank,077303427403,7826095694,2019-04-15,Chính thức,Hải Phòng,EMP-530771,2022-03-13
EMP-724355,074297909102,Vũ Thị Việt,1997-07-19,0856942697,vu.thi.viet420@gmail.com,vu.thi.viet@vnpt.vn,"418 Võ Thị Sáu, Phường Thuận Hòa, TP. Huế, Thừa Thiên Huế",Marketing,Nhân viên,50000000,421004953,Agribank,074297909102,5014129428,2012-11-13,Chính thức,Bình Dương,EMP-839151,2024-10-08
EMP-140403,087001918917,Vũ Đức Việt,2001-05-23,0347599014,vu.duc.viet174@protonmail.com,vu.duc.viet@mbbank.com.vn,"486 Hoàng Văn Thụ, Phường Lái Thiêu, Huyện Thuận An, Bình Dương",Nhân sự,Phó giám đốc,18500000,147074345008562,VietinBank,087001918917,6801276980,2019-04-16,Cộng tác viên,Bình Dương,EMP-917229,2023-11-20
EMP-232127,079379697782,Trần Trung Tuấn,1979-07-11,0786802714,tran.trung.tuan729@protonmail.com,tran.trung.tuan@vingroup.net,"382 Nam Kỳ Khởi Nghĩa, Phường An Bình, TP. Rạch Giá, Kiên Giang",Kinh doanh,Trưởng nhóm,39500000,00329638918,BIDV,079379697782,2911398862,2019-06-04,Cộng tác viên,Hưng Yên,EMP-667775,2024-03-18
EMP-217256,033063169002,Trần Anh Bình,1963-04-25,0566358971,tran.anh.binh142@gmail.com,tran.anh.binh@mbbank.com.vn,"271 Trường Chinh, Phường Lê Mao, TP. Vinh, Nghệ An",Mua hàng,Chuyên viên,27500000,484177321255767,VietinBank,033063169002,6678251542,2021-08-06,Thử việc,Hà Nội,EMP-923419,2024-11-02
EMP-789563,034193239287,Huỳnh Ngọc Linh,1993-08-08,0363253257,huynh.ngoc.linh806@gmail.com,huynh.ngoc.linh@fpt.com.vn,"93 Lê Lợi, Xã Hàm Ninh, TP. Phú Quốc, Kiên Giang",Chăm sóc khách hàng,Phó phòng,29500000,50445103216255,Agribank,034193239287,3408181864,2010-12-09,Cộng tác viên,Bình Dương,EMP-806660,2022-01-19
EMP-392551,091169342342,Huỳnh Trung Long,1969-05-13,0344444151,huynh.trung.long510@gmail.com,huynh.trung.long@vingroup.net,"6 Hai Bà Trưng, Phường Lạch Tray, Quận Ngô Quyền, Hải Phòng",Mua hàng,Nhân viên,6500000,6929541141274,BIDV,091169342342,5025176325,2016-10-13,Thời vụ,An Giang,EMP-418155,2022-06-05
EMP-318987,001372291813,Lý Thị Quân,1972-11-13,0961347694,ly.thi.quan498@protonmail.com,ly.thi.quan@fpt.com.vn,"294 Lý Thường Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",Marketing,Trưởng nhóm,22500000,172573295788685,VPBank,001372291813,1063855215,2011-03-10,Cộng tác viên,An Giang,EMP-646624,2023-04-25
EMP-478493,044081065770,Đỗ Trung Linh,1981-04-16,0372112009,do.trung.linh634@protonmail.com,do.trung.linh@fpt.com.vn,"399 Hoàng Diệu, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",Pháp lý,Nhân viên,3500000,08226107069644,BIDV,044081065770,1998497307,2018-09-06,Chính thức,Bình Dương,EMP-700317,2022-06-17
EMP-949253,096186375268,Đặng Thùy Lan,1986-02-25,0934564243,dang.thuy.lan330@outlook.com,dang.thuy.lan@vnpt.vn,"391 Nam Kỳ Khởi Nghĩa, Phường Nam Sơn, TP. Tam Điệp, Ninh Bình",Pháp lý,Trưởng phòng,34500000,2525722006766,BIDV,096186375268,3743100997,2013-10-08,Thời vụ,Hải Phòng,EMP-664751,2023-03-10
EMP-702716,092271120525,Vũ Thành Châu,1971-04-13,0947319816,vu.thanh.chau762@gmail.com,vu.thanh.chau@vnpt.vn,"256 Nguyễn Huệ, Phường Cẩm Tây, TP. Cẩm Phả, Quảng Ninh",Marketing,Phó giám đốc,48000000,4046023847,TPBank,092271120525,5535135863,2013-09-24,Cộng tác viên,Nghệ An,EMP-924901,2024-08-10
EMP-304584,080366257664,Phạm Quốc Nga,1966-10-29,0811967086,pham.quoc.nga36@hotmail.com,pham.quoc.nga@techcombank.com.vn,"489 Lý Thường Kiệt, Phường Rạch Sỏi, TP. Rạch Giá, Kiên Giang",Kinh doanh,Phó phòng,21000000,16424791443461,VietinBank,080366257664,8068691379,2017-05-17,Thời vụ,Bình Dương,EMP-673936,2023-10-06
EMP-696252,082095618432,Lý Hữu Mai,1995-03-01,0328603555,ly.huu.mai230@yahoo.com,ly.huu.mai@vnpt.vn,"276 Bà Triệu, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Chăm sóc khách hàng,Phó giám đốc,17500000,088794724,MB Bank,082095618432,7497113082,2012-11-09,Cộng tác viên,Quảng Ninh,EMP-592386,2024-03-08
EMP-900634,024272157035,Đặng Bảo Quân,1972-04-03,0332303545,dang.bao.quan842@gmail.com,dang.bao.quan@mbbank.com.vn,"314 Lý Thường Kiệt, Phường Châu Khê, TP. Từ Sơn, Bắc Ninh",Chăm sóc khách hàng,Thực tập sinh,4500000,622976832461311,ACB,024272157035,3829909936,2019-12-08,Thời vụ,Ninh Bình,EMP-353533,2022-12-25
EMP-279207,096374560744,Huỳnh Đức Yến,1974-08-03,0392763548,huynh.duc.yen715@yahoo.com,huynh.duc.yen@masan.com.vn,"154 Cách Mạng Tháng 8, Phường Tân Thành, Quận Tân Bình, TP. Hồ Chí Minh",Kỹ thuật,Phó phòng,44500000,2238307218176,TPBank,096374560744,5659709989,2020-09-20,Thử việc,An Giang,EMP-397684,2024-06-30
EMP-289849,070391653968,Dương Trung Việt,1991-10-02,0366362628,duong.trung.viet682@protonmail.com,duong.trung.viet@viettel.com.vn,"321 Hai Bà Trưng, Phường Mỹ Xuyên, TP. Long Xuyên, An Giang",Kinh doanh,Trưởng phòng,20500000,41568957105643,Sacombank,070391653968,6289626693,2010-10-19,Cộng tác viên,Hà Nội,EMP-807202,2022-05-19
EMP-232151,030103249122,Đặng Quốc Sơn,2003-08-08,0382246876,dang.quoc.son594@hotmail.com,dang.quoc.son@vingroup.net,"455 Nguyễn Trãi, Phường Đông Xuyên, TP. Long Xuyên, An Giang",Pháp lý,Trưởng nhóm,46000000,380935270615499,ACB,030103249122,9357084904,2019-03-20,Thời vụ,Kiên Giang,EMP-835128,2024-04-16
EMP-379715,045272383933,Trần Quốc Uyên,1972-04-19,0396957480,tran.quoc.uyen180@yahoo.com,tran.quoc.uyen@fpt.com.vn,"344 Đinh Tiên Hoàng, Phường Nhân Hòa, TX. Mỹ Hào, Hưng Yên",Kinh doanh,Phó phòng,36000000,9677194477901930,Sacombank,045272383933,9169248161,2011-04-11,Thử việc,Ninh Bình,EMP-564032,2022-11-11
EMP-858844,080395529467,Huỳnh Thanh Bình,1995-06-25,0908890798,huynh.thanh.binh308@outlook.com,huynh.thanh.binh@masan.com.vn,"49 Võ Thị Sáu, Phường Lạch Tray, Quận Ngô Quyền, Hải Phòng",Công nghệ thông tin,Thực tập sinh,11000000,8568387400362001,VPBank,080395529467,4813236872,2012-08-21,Chính thức,Đồng Nai,EMP-218919,2022-02-13
EMP-602750,083298523447,Huỳnh Anh Toàn,1998-08-05,0567538624,huynh.anh.toan170@hotmail.com,huynh.anh.toan@vnpt.vn,"159 Trường Chinh, Phường Thuận Hòa, TP. Huế, Thừa Thiên Huế",Chăm sóc khách hàng,Chuyên viên,24000000,817098682587693,Agribank,083298523447,2569930467,2023-07-25,Thời vụ,Nghệ An,EMP-226563,2024-05-25
EMP-612111,001083288292,Dương Xuân An,1983-08-10,0898298815,duong.xuan.an773@hotmail.com,duong.xuan.an@vingroup.net,"273 Hai Bà Trưng, Phường Nghi Hòa, TX. Cửa Lò, Nghệ An",Công nghệ thông tin,Phó giám đốc,16500000,924522347590,TPBank,001083288292,1101261066,2011-01-13,Thời vụ,Hà Nội,EMP-307602,2024-03-13
EMP-598302,052061494955,Trần Phương Hùng,1961-09-07,0831550996,tran.phuong.hung311@hotmail.com,tran.phuong.hung@masan.com.vn,"52 Phạm Văn Đồng, Xã Lạc Đạo, Huyện Văn Lâm, Hưng Yên",Marketing,Chuyên viên,23500000,996523596230477,VPBank,052061494955,2008849478,2018-06-22,Thời vụ,Ninh Bình,EMP-206730,2023-12-31
EMP-357793,079372226037,Hồ Bảo Xuân,1972-11-10,0949189782,ho.bao.xuan162@outlook.com,ho.bao.xuan@fpt.com.vn,"333 Đinh Tiên Hoàng, Phường Đông Sơn, TP. Thanh Hóa, Thanh Hóa",Vận hành,Phó phòng,6000000,9542610613907765,Sacombank,079372226037,7397083885,2018-01-30,Chính thức,Thừa Thiên Huế,EMP-413602,2024-02-22
EMP-140723,024266041949,Bùi Thành Xuân,1966-12-08,0706680110,bui.thanh.xuan101@outlook.com,bui.thanh.xuan@vnpt.vn,"251 Nam Kỳ Khởi Nghĩa, Phường Phú Cường, TP. Thủ Dầu Một, Bình Dương",Nhân sự,Phó phòng,46500000,545136856160,Techcombank,024266041949,2890552818,2012-04-29,Chính thức,Bình Dương,EMP-229719,2022-01-23
EMP-889281,038367394652,Vũ Xuân Lan,1967-04-09,0947745264,vu.xuan.lan344@yahoo.com,vu.xuan.lan@vingroup.net,"69 Trần Phú, Phường Phả Lại, TP. Chí Linh, Hải Dương",Công nghệ thông tin,Thực tập sinh,34500000,7499208654,BIDV,038367394652,2762953788,2018-11-04,Chính thức,Hải Phòng,EMP-351832,2023-05-08
EMP-701117,092168263770,Hoàng Minh Mai,1968-01-21,0929136579,hoang.minh.mai978@gmail.com,hoang.minh.mai@fpt.com.vn,"12 Trần Phú, Xã Long Châu, Huyện Yên Phong, Bắc Ninh",Nhân sự,Thực tập sinh,43000000,6556287007326457,TPBank,092168263770,2541492753,2011-01-10,Chính thức,Hải Dương,EMP-372577,2022-09-16
EMP-683884,066168728974,Trần Thùy Dũng,1968-05-26,0358490430,tran.thuy.dung960@protonmail.com,tran.thuy.dung@viettel.com.vn,"464 Nguyễn Văn Cừ, Phường Núi Sam, TP. Châu Đốc, An Giang",Kỹ thuật,Chuyên viên,12000000,88796607785807,Sacombank,066168728974,4885164628,2014-03-20,Thời vụ,Thái Nguyên,EMP-777766,2024-01-09
EMP-995601,034269684548,Trần Thùy Lan,1969-06-18,0899206813,tran.thuy.lan996@protonmail.com,tran.thuy.lan@vnpt.vn,"311 Lê Văn Sỹ, Phường 1, Quận Tân Bình, TP. Hồ Chí Minh",Công nghệ thông tin,Thực tập sinh,15500000,259035129,VietinBank,034269684548,1494527443,2022-02-09,Chính thức,Kiên Giang,EMP-126833,2022-03-18
EMP-400049,051261398876,Đặng Thùy Tuấn,1961-05-27,0769293534,dang.thuy.tuan466@protonmail.com,dang.thuy.tuan@techcombank.com.vn,"299 Đinh Tiên Hoàng, Phường Hàng Bạc, Quận Hoàn Kiếm, Hà Nội",Kinh doanh,Chuyên viên,13000000,6710606963405757,Sacombank,051261398876,3042631316,2021-07-30,Thời vụ,Thừa Thiên Huế,EMP-412742,2022-07-13
EMP-774520,027203268538,Ngô Văn Nam,2003-12-07,0706103372,ngo.van.nam899@outlook.com,ngo.van.nam@masan.com.vn,"285 Trường Chinh, Xã Yên Trung, Huyện Yên Phong, Bắc Ninh",Marketing,Chuyên viên,44000000,7703530836,ACB,027203268538,9670226672,2014-07-29,Thử việc,Đồng Nai,EMP-880539,2022-02-21
EMP-470416,010160415823,Huỳnh Thị Nga,1960-08-14,0372621599,huynh.thi.nga443@gmail.com,huynh.thi.nga@fpt.com.vn,"46 Nguyễn Huệ, Phường 1, Quận Tân Bình, TP. Hồ Chí Minh",Mua hàng,Phó giám đốc,25000000,739110328940,BIDV,010160415823,4647388366,2017-10-13,Thời vụ,Hưng Yên,EMP-612363,2023-10-01
EMP-976988,033397158434,Phan Văn Quân,1997-02-14,0984971494,phan.van.quan332@protonmail.com,phan.van.quan@masan.com.vn,"46 Lý Thường Kiệt, Phường Đông Thành, TP. Ninh Bình, Ninh Bình",Kỹ thuật,Chuyên viên,22000000,54503386582,ACB,033397158434,4493195893,2021-03-08,Thời vụ,TP. Hồ Chí Minh,EMP-587932,2022-12-24
EMP-191657,048161037826,Nguyễn Đức Thảo,1961-10-12,0832716668,nguyen.duc.thao638@yahoo.com,nguyen.duc.thao@fpt.com.vn,"43 Lê Văn Sỹ, Phường Nam Dương, Quận Hải Châu, Đà Nẵng",Nhân sự,Giám đốc,32000000,67323151187875,VPBank,048161037826,5138942226,2023-02-05,Thời vụ,Đà Nẵng,EMP-541900,2024-08-05
EMP-387333,008089232879,Hồ Ngọc Tuấn,1989-01-01,0566465393,ho.ngoc.tuan376@protonmail.com,ho.ngoc.tuan@viettel.com.vn,"36 Tô Hiến Thành, Phường Đông Sơn, TP. Thanh Hóa, Thanh Hóa",Pháp lý,Trưởng phòng,42000000,305139155143,Agribank,008089232879,5063546317,2024-10-30,Thời vụ,Cần Thơ,EMP-484440,2022-02-12
EMP-751793,036185068216,Lê Thị Uyên,1985-01-06,0838661390,le.thi.uyen695@gmail.com,le.thi.uyen@mbbank.com.vn,"298 Nam Kỳ Khởi Nghĩa, Xã Đặng Xá, Huyện Gia Lâm, Hà Nội",Pháp lý,Trưởng phòng,7000000,8536191029,Sacombank,036185068216,7756935017,2016-01-05,Cộng tác viên,Đà Nẵng,EMP-121901,2023-11-24
EMP-511332,026198350298,Hoàng Trung Long,1998-08-13,0594606300,hoang.trung.long503@protonmail.com,hoang.trung.long@mbbank.com.vn,"60 Trần Phú, Phường Tân An, Quận Ninh Kiều, Cần Thơ",Chăm sóc khách hàng,Thực tập sinh,25500000,6203118065892,Techcombank,026198350298,5057327470,2016-08-10,Chính thức,Đà Nẵng,EMP-553515,2024-03-31
EMP-170527,027172626011,Huỳnh Phương Mai,1972-04-30,0822329138,huynh.phuong.mai677@gmail.com,huynh.phuong.mai@masan.com.vn,"218 Trường Chinh, Xã Đồi 61, Huyện Trảng Bom, Đồng Nai",Kỹ thuật,Thực tập sinh,7500000,534972079919150,MB Bank,027172626011,8195008663,2010-06-25,Thời vụ,Cần Thơ,EMP-417027,2023-09-04
EMP-325219,091269431195,Nguyễn Thị Yến,1969-04-23,0707059392,nguyen.thi.yen867@hotmail.com,nguyen.thi.yen@masan.com.vn,"236 Nguyễn Huệ, Xã An Đồng, Huyện An Dương, Hải Phòng",Nhân sự,Giám đốc,4000000,8813936714796,Techcombank,091269431195,9115625929,2021-11-25,Chính thức,Hải Phòng,EMP-695353,2024-12-07
EMP-753491,026202434374,Ngô Xuân Nga,2002-02-03,0852850692,ngo.xuan.nga635@outlook.com,ngo.xuan.nga@vingroup.net,"261 Trường Chinh, Xã Bình An, Huyện Kiên Lương, Kiên Giang",Marketing,Trưởng nhóm,26000000,211460083847135,ACB,026202434374,2328932340,2012-07-04,Chính thức,Thanh Hóa,EMP-608082,2022-10-23
